7,205,2,1,1,7,23,104,95,67,22,5,54,49,40,18,9,17,46,75,138,11,2,3,9,3,17,62,20,9,80,78,50,8,4,15,6,4,30,138,75,28,5,8,34,26,52,52,68,112,25,20,138,32,1,5,6,12,16,47,48,12,15,22,20,7,6,24,7,0,0,9,104,97,18,23,97,5,0,2,120,138,14,26,138,51,0,1,1,27,19,49,17,8,4,12,8,38,42,37,0,0,0,0,10,3,0,0,14,0,0,0,12,7,0,7,49,0,0,0,0,11,8,21,1,0,0,0,1,20,23,28
10,125,2,0,3,1,1,2,2,1,3,16,6,0,0,17,13,0,5,43,1,0,3,104,55,0,0,1,0,0,5,54,24,5,3,0,36,7,2,2,15,63,31,47,117,19,0,18,13,7,14,97,21,4,0,117,93,0,0,3,0,0,0,117,74,1,0,0,48,91,21,0,0,23,18,18,117,72,10,2,3,1,1,33,39,10,3,90,92,0,0,16,0,0,0,75,117,0,0,0,91,109,35,5,0,0,0,0,45,110,117,3,0,0,0,8,31,73,71,96,48,0,0,3,0,0,1,92,117,1,0,0
11,43,2,1,55,12,2,4,6,0,0,40,20,18,43,55,22,2,0,9,4,85,68,12,4,0,0,0,1,122,40,11,23,4,0,0,46,46,94,34,5,1,0,11,66,37,18,16,35,64,10,6,122,122,16,8,11,18,3,12,18,104,43,107,61,13,3,2,0,7,43,46,55,69,10,0,26,5,5,5,66,104,14,22,122,33,1,1,5,19,105,122,20,12,4,25,33,122,122,38,0,0,0,21,23,17,1,0,0,0,0,18,60,18,4,5,3,4,1,0,14,12,86,55,0,4,6,6,1,41,103,8
15,216,2,0,52,12,2,3,49,81,30,46,122,88,9,2,25,24,16,19,18,30,41,51,55,35,38,12,0,10,41,67,64,4,0,0,38,52,21,33,122,31,8,28,122,40,26,3,13,13,10,69,25,25,105,16,5,23,22,5,0,6,52,80,17,7,1,0,23,49,91,66,122,28,18,17,122,122,72,15,13,13,6,28,37,18,18,7,8,43,31,10,8,13,9,21,23,19,13,5,40,72,52,18,20,20,11,9,4,21,38,7,16,60,78,2,1,5,6,3,4,34,122,7,0,3,2,11,6,27,122,16
15,239,2,1,0,0,0,28,53,49,21,11,4,0,0,1,11,65,88,25,21,45,35,5,30,41,27,13,50,32,29,13,9,3,9,31,0,0,39,51,23,105,44,0,57,7,4,28,16,82,33,21,116,90,36,5,6,17,14,50,11,25,35,32,96,87,11,13,1,5,69,92,72,69,0,0,62,35,13,73,61,42,5,6,116,66,8,12,14,31,10,36,6,7,14,40,55,116,8,7,1,1,0,2,116,113,2,0,116,17,0,1,24,55,11,11,116,60,14,22,4,8,11,16,0,3,20,82,45,33,13,0
19,78,2,0,10,17,20,22,25,107,17,3,91,62,20,5,3,8,1,25,43,27,48,36,2,0,0,17,2,33,84,64,14,1,0,0,8,33,91,72,11,8,28,7,37,73,50,44,17,44,24,21,123,53,12,8,4,16,6,39,29,48,38,37,64,30,10,8,44,95,48,11,4,9,35,42,36,37,66,116,106,59,18,18,123,68,5,20,29,9,1,11,35,73,55,58,15,4,2,2,51,19,5,12,32,24,22,48,58,23,1,8,108,68,17,26,123,110,0,0,16,8,1,26,26,62,7,7,7,32,38,15
19,165,2,1,73,8,0,0,0,1,38,87,124,19,0,0,0,5,27,35,13,2,1,5,5,38,52,15,15,9,2,2,2,19,14,15,124,6,0,0,0,1,23,85,124,10,0,0,0,108,124,67,106,10,0,0,0,32,97,101,40,39,3,0,0,3,3,11,30,0,0,0,0,2,35,82,102,43,0,0,0,55,107,56,124,82,1,3,2,10,30,35,39,7,1,1,1,4,52,55,10,0,0,0,0,0,7,16,124,56,0,0,0,0,2,9,124,78,26,32,5,3,6,2,26,16,28,20,7,3,13,16
19,165,2,0,0,5,63,34,0,0,0,0,14,63,25,6,0,0,0,0,11,57,122,25,0,0,0,0,11,77,63,16,0,0,0,0,0,0,122,122,6,7,2,0,80,45,88,122,1,0,0,13,122,80,122,52,0,0,0,39,19,47,122,90,0,0,0,0,22,16,25,64,22,43,17,5,26,34,122,122,1,0,1,3,118,108,93,21,0,0,0,16,42,23,58,34,1,1,2,6,15,38,52,12,5,2,0,1,13,33,36,33,5,0,0,0,17,13,19,39,6,0,0,13,26,8,3,1,3,9,10,19
20,193,2,0,2,14,30,9,23,18,52,2,1,15,24,20,89,16,14,2,9,56,60,7,3,2,20,24,3,31,60,5,2,9,14,10,24,3,1,1,20,62,119,54,119,38,36,30,12,9,37,70,14,14,26,108,62,20,27,34,3,12,8,3,14,70,112,21,37,108,72,28,31,13,9,14,119,119,31,9,8,4,3,28,25,9,18,119,119,40,5,5,35,53,29,53,43,24,15,11,31,94,72,19,0,4,10,9,29,74,29,11,8,47,57,12,6,3,13,78,32,44,100,22,34,37,13,47,41,34,11,6
20,242,2,1,2,0,0,7,25,33,62,49,8,8,8,9,53,73,34,8,113,30,10,3,5,9,12,35,27,7,11,18,22,7,3,24,17,0,1,9,12,100,62,17,119,102,61,8,16,26,30,35,35,61,74,47,84,37,15,41,28,1,2,13,27,15,56,119,35,18,16,85,54,39,7,5,119,65,9,8,12,38,15,51,20,12,14,26,97,119,18,17,1,4,12,26,34,46,76,42,72,15,1,9,41,76,11,6,119,80,16,28,9,10,6,11,3,9,30,113,61,43,8,1,1,4,6,19,46,59,7,0
