5,30,2,0,19,2,0,0,64,14,0,1,158,85,0,0,0,0,0,1,136,71,2,0,7,26,9,2,0,5,3,3,2,32,29,1,46,4,0,0,80,9,0,1,158,70,0,0,1,14,7,21,111,27,0,0,26,158,17,10,0,0,0,0,4,65,6,0,38,0,0,0,54,40,4,22,158,6,0,0,0,49,74,158,18,0,0,0,1,158,63,28,0,0,0,0,0,7,0,0,4,0,0,0,26,56,7,20,16,0,0,0,0,10,49,105,0,0,0,0,0,8,22,6,0,0,0,0,0,0,0,0
5,63,2,0,0,0,0,0,0,0,0,0,134,5,0,0,0,0,0,7,95,9,2,0,1,1,5,24,1,0,0,33,134,7,4,5,3,0,0,0,0,0,0,0,134,52,0,0,0,0,0,8,90,50,15,13,14,7,7,10,0,0,1,14,134,23,3,1,17,0,0,0,0,0,0,3,134,7,0,0,0,0,8,103,52,4,0,2,7,26,97,70,0,0,0,5,85,121,56,0,19,0,0,0,0,0,0,7,134,0,0,0,0,4,12,114,18,0,0,0,0,112,125,48,0,5,5,1,5,134,101,0
8,213,2,1,17,10,14,8,8,3,33,81,10,18,54,14,15,3,24,58,11,14,29,16,61,18,5,9,37,44,35,13,17,15,12,12,23,0,0,7,65,56,124,94,127,17,1,5,17,2,76,127,63,10,1,28,127,37,5,26,115,38,11,7,30,30,13,83,62,22,3,30,58,16,14,21,127,79,4,3,10,3,8,36,38,8,4,51,127,23,14,21,34,4,2,21,51,105,82,59,3,4,0,0,0,0,0,0,17,25,3,2,2,1,1,1,5,8,12,44,31,6,4,3,0,1,5,74,127,85,25,0
10,31,2,0,0,0,0,6,149,10,0,0,54,10,0,1,23,1,0,0,149,65,0,0,0,0,0,0,36,31,3,0,0,7,6,4,0,0,0,10,149,9,0,0,104,3,0,0,29,3,0,5,149,36,0,0,4,6,1,3,31,9,0,0,23,84,8,1,0,0,0,21,149,6,0,0,105,1,0,1,39,4,0,14,149,7,0,0,5,59,24,73,9,0,0,0,20,146,11,5,0,0,0,0,149,56,0,0,21,0,0,0,25,30,7,38,38,0,0,0,0,32,65,111,0,0,0,0,1,32,16,1
12,235,2,1,11,6,6,3,31,78,32,16,12,4,4,17,39,55,117,49,12,4,8,37,47,23,21,32,6,1,44,130,3,3,18,20,15,0,0,0,47,130,51,15,130,49,10,8,16,81,48,63,37,29,46,130,19,8,23,24,23,7,41,43,7,2,21,32,38,20,1,3,93,130,13,3,130,64,6,5,4,18,36,72,25,8,24,40,6,9,130,84,1,1,26,34,43,66,59,25,7,32,1,1,15,6,0,0,59,103,9,8,1,0,3,5,7,11,30,42,11,5,21,14,2,6,57,39,16,28,28,4
20,60,2,0,1,2,1,37,97,16,0,0,22,14,0,8,25,1,3,19,48,150,25,0,0,5,13,18,0,150,88,2,0,1,0,0,0,1,11,8,38,64,12,1,92,22,2,16,24,1,0,1,150,134,10,0,0,0,0,16,35,62,43,2,0,0,0,5,0,17,72,87,71,5,1,0,90,4,0,11,31,2,0,7,150,8,0,0,0,0,0,50,66,13,3,3,1,2,3,12,0,5,8,59,150,14,0,0,34,0,0,17,53,0,0,12,150,0,0,0,0,0,0,98,76,5,5,7,3,0,0,23
20,130,2,0,112,16,15,35,7,0,0,44,145,11,0,1,0,0,11,145,38,9,5,1,3,5,20,100,3,16,17,3,4,26,33,13,89,48,24,112,110,2,0,23,145,64,5,11,13,1,0,76,86,41,11,4,3,15,19,30,3,2,1,5,15,32,46,10,55,51,33,70,87,11,3,26,145,60,26,15,8,4,6,87,55,4,0,0,4,88,51,56,25,3,0,0,5,37,58,19,7,24,12,34,44,40,15,12,55,16,12,6,3,8,52,86,37,21,7,0,2,30,23,59,27,10,16,4,7,15,9,20
24,110,2,1,6,14,49,70,38,5,4,4,23,41,133,59,1,0,0,9,1,4,133,133,1,0,0,0,0,4,133,104,0,0,0,0,15,1,0,5,13,28,58,48,128,15,5,8,2,7,9,55,39,20,35,47,18,0,0,2,29,17,91,41,11,8,0,1,63,4,1,9,15,13,20,84,133,53,3,8,4,3,5,32,44,23,7,28,25,8,7,3,25,12,1,3,32,23,15,3,32,0,0,0,3,20,48,133,133,18,1,0,1,15,47,133,7,4,1,3,4,55,106,18,8,1,0,0,2,14,51,18
25,77,2,0,5,38,18,5,4,1,0,0,43,18,3,3,0,0,0,4,140,140,8,0,0,0,0,3,41,87,66,0,0,2,4,9,5,39,20,23,42,4,0,0,96,12,1,10,16,3,0,2,140,86,3,0,0,2,10,48,35,30,20,0,0,33,75,24,0,12,12,22,139,22,0,0,100,11,0,0,19,12,1,13,140,11,0,0,0,11,94,103,5,1,2,0,0,89,140,24,0,0,0,0,72,53,7,0,34,46,9,0,18,7,2,23,25,61,91,0,0,11,59,35,0,42,119,2,0,21,55,0
28,88,2,0,31,6,1,0,1,0,0,3,132,12,4,0,0,0,0,46,141,48,4,0,0,3,9,73,5,22,15,23,30,7,2,2,59,5,0,0,2,0,0,7,141,17,2,0,0,0,0,22,141,68,6,0,0,2,4,89,11,60,60,9,20,13,5,12,36,27,6,2,2,0,0,3,141,10,1,1,0,0,0,24,141,134,10,0,0,3,2,35,18,88,42,0,0,29,34,8,13,35,16,20,12,0,0,0,78,0,2,12,9,0,0,25,141,3,0,0,0,8,23,141,10,1,0,0,0,118,78,26
29,227,2,0,86,41,29,15,6,0,0,10,134,34,1,0,0,1,4,95,75,41,11,12,14,6,8,41,17,37,46,96,28,22,4,3,15,92,134,25,2,0,0,0,96,97,63,44,12,2,12,65,134,18,3,7,2,2,17,94,42,17,21,37,4,3,29,40,0,25,134,26,0,0,0,0,16,34,134,113,6,0,0,1,134,92,64,22,2,3,5,10,20,27,23,8,4,8,22,31,2,22,51,10,3,3,0,0,3,27,58,21,0,0,0,0,28,83,36,4,0,0,0,1,10,38,31,26,24,4,2,2
30,102,2,0,51,15,0,0,3,0,0,4,171,28,0,0,0,0,0,15,155,21,3,0,0,5,27,28,3,18,11,3,3,6,31,8,62,26,1,0,0,0,0,2,171,74,0,0,0,0,1,17,124,50,1,0,0,23,32,21,4,16,5,0,1,46,107,12,57,26,6,1,0,0,0,1,171,61,3,0,0,0,5,73,65,30,12,10,10,40,44,51,1,7,6,26,30,68,52,2,58,30,4,0,0,0,0,0,171,117,8,0,0,0,0,13,34,52,43,12,27,14,4,10,0,3,49,27,66,31,3,0
30,198,2,1,0,0,68,31,25,23,9,1,1,1,25,54,128,37,1,2,128,42,4,19,38,4,2,37,128,17,0,0,15,17,1,12,0,0,10,68,54,17,6,0,12,3,3,56,128,66,5,4,128,56,5,13,21,22,10,42,98,14,2,3,14,26,24,45,0,0,1,12,41,49,28,0,7,22,87,84,128,23,3,0,98,48,105,62,9,2,21,53,93,63,15,3,0,1,25,82,0,13,14,32,11,9,4,0,1,68,57,14,8,7,0,0,16,45,86,60,7,7,2,7,31,107,37,7,4,1,1,5
30,198,2,0,5,3,2,4,32,102,39,5,6,5,2,7,19,52,92,70,8,9,1,0,0,48,65,23,7,4,2,1,0,20,20,30,1,2,20,81,84,48,12,3,11,2,17,56,117,46,83,60,122,27,3,0,6,19,97,76,37,45,34,0,0,1,3,7,10,28,16,30,119,41,1,1,27,28,9,22,122,94,5,12,122,80,7,3,9,3,3,36,56,19,9,0,0,0,4,58,6,9,0,9,122,40,0,0,67,11,3,23,122,51,4,19,122,62,2,0,0,0,23,41,20,22,11,2,0,0,30,35
31,52,2,0,61,3,0,1,12,0,0,4,137,10,0,0,0,0,0,32,79,10,0,1,13,18,5,36,2,1,0,2,137,97,3,3,67,5,0,0,17,1,0,4,137,59,1,0,0,4,13,43,44,37,6,2,28,137,40,20,0,0,0,0,113,137,5,1,38,6,0,0,10,4,1,12,95,7,2,0,0,16,118,123,7,3,8,5,5,137,137,19,5,3,0,3,21,123,12,0,22,8,1,0,2,2,1,6,8,74,47,2,1,2,21,7,0,24,68,40,41,16,14,0,14,9,1,14,28,7,0,0
31,52,2,0,0,1,19,59,33,0,0,0,2,15,26,13,4,0,1,2,0,1,32,23,0,0,11,14,0,0,9,6,0,0,45,24,16,8,0,26,116,29,16,9,122,134,78,16,12,1,0,3,11,30,134,134,2,0,0,0,0,0,134,81,0,0,0,0,28,0,0,1,15,33,43,28,134,28,7,4,3,3,2,129,54,18,67,81,18,2,2,64,0,6,134,74,0,0,0,0,4,0,9,43,1,0,6,12,56,0,0,3,0,0,2,134,32,7,7,1,0,0,25,134,4,7,24,13,0,1,42,54
32,96,2,0,19,11,0,0,40,12,0,0,137,22,0,0,0,0,0,6,155,32,0,0,0,1,1,23,26,23,1,0,0,19,25,10,34,14,0,0,17,8,0,1,144,16,4,0,0,0,0,17,155,22,0,0,0,6,13,122,16,10,5,11,11,57,38,23,61,13,0,0,9,2,0,1,120,43,9,0,0,0,0,3,155,122,10,0,0,0,3,40,17,43,34,17,35,12,5,10,33,28,4,0,3,0,0,1,121,36,0,0,0,0,0,6,155,146,20,0,0,0,2,25,12,48,92,6,11,11,5,9
35,152,2,0,32,32,6,0,0,1,2,4,10,11,14,20,32,44,9,4,1,2,8,72,117,25,3,1,0,0,6,126,110,0,0,0,15,22,36,30,41,20,9,2,10,1,0,2,38,126,40,11,126,29,23,39,13,41,19,28,16,10,21,126,126,0,0,0,0,5,25,41,126,26,0,0,15,21,5,36,126,35,3,4,126,57,4,8,7,5,14,41,35,2,0,84,126,25,18,17,1,0,1,4,63,126,56,9,8,4,1,26,65,22,24,22,28,12,1,3,10,4,36,75,20,2,0,29,45,13,24,26
36,118,2,0,68,32,0,0,2,1,0,0,167,50,0,0,0,0,0,0,89,41,12,1,0,0,0,1,5,16,45,5,3,2,0,1,114,12,0,0,1,0,0,3,167,90,4,0,0,0,0,6,89,63,54,16,0,0,0,3,7,20,36,16,4,2,1,2,102,1,0,0,0,0,0,28,167,10,0,0,0,0,0,112,121,16,24,4,0,14,19,48,3,17,18,11,5,19,32,3,43,2,0,0,1,0,0,25,167,1,0,0,0,0,0,134,127,11,0,0,0,9,16,74,9,27,1,0,0,23,23,4
37,107,2,0,31,3,0,0,55,27,0,1,124,17,0,0,0,0,0,4,180,86,1,0,0,0,0,1,56,32,28,16,0,0,2,1,32,5,0,1,45,7,0,2,167,7,0,0,0,0,0,21,180,10,0,0,0,0,2,41,63,9,5,0,0,10,35,24,27,19,0,0,17,5,0,0,152,32,1,0,0,0,0,4,180,54,0,0,0,0,0,17,46,33,1,0,0,8,18,12,25,13,0,0,2,1,0,0,120,8,2,0,0,0,0,10,180,13,0,0,0,2,6,75,18,3,0,2,3,39,31,20
37,194,2,1,33,31,51,8,0,0,0,3,90,30,16,4,0,0,0,11,146,32,1,0,0,0,0,27,26,13,8,5,13,4,0,2,1,13,146,62,24,13,2,0,52,9,43,60,105,15,5,38,146,17,1,2,5,3,3,96,53,6,2,4,34,36,1,8,0,0,13,42,82,40,7,0,55,21,5,45,146,50,4,7,146,82,3,7,8,7,5,21,37,6,2,6,38,61,10,5,0,0,3,38,86,22,9,0,60,18,38,49,110,33,4,9,146,24,10,5,1,3,25,83,29,14,20,10,9,10,11,26
38,200,2,1,64,13,26,20,17,2,3,36,149,8,1,0,1,1,1,110,44,8,5,6,38,29,0,12,0,0,0,14,38,51,8,2,33,7,17,67,137,17,3,20,149,33,3,10,10,3,3,75,88,4,0,5,66,60,5,12,8,5,8,24,38,45,17,4,42,10,4,50,138,50,5,10,149,37,3,6,6,10,21,84,51,8,17,12,33,43,31,47,17,19,77,19,10,13,7,4,14,25,70,66,79,9,1,2,74,49,73,38,2,1,30,67,109,74,17,2,1,2,20,57,10,10,30,6,5,21,5,0
44,130,2,0,3,1,0,21,39,15,2,2,96,12,0,0,0,0,0,4,158,48,0,0,0,0,0,3,42,37,8,5,2,1,4,8,6,4,1,88,138,3,0,2,126,14,0,1,2,0,0,8,158,27,0,0,0,0,0,3,65,23,7,10,10,1,0,1,9,2,0,13,158,25,0,3,121,21,0,0,4,1,0,11,158,11,0,0,0,0,0,36,80,21,10,1,1,0,0,5,13,1,0,35,158,2,0,0,87,8,0,1,4,0,0,9,158,10,0,0,0,0,0,27,87,27,23,3,0,0,0,5
48,237,2,0,5,16,57,48,18,20,54,9,0,0,55,120,24,12,32,5,3,78,112,91,1,0,0,2,34,120,54,1,0,0,0,1,0,0,0,4,87,72,51,12,16,1,7,10,3,12,92,55,107,98,50,20,0,0,8,37,36,120,33,1,0,0,0,0,0,0,0,6,98,78,10,3,59,2,0,0,3,7,35,48,120,45,0,0,0,0,18,120,67,43,5,2,2,0,9,82,0,0,2,11,43,36,17,6,9,0,10,12,8,6,13,35,91,16,0,0,0,0,16,120,120,27,0,0,0,0,4,61
62,64,2,0,15,121,52,0,0,3,55,53,31,34,42,59,25,2,27,100,23,47,33,121,67,2,2,3,62,100,23,5,1,0,0,0,72,15,0,0,0,14,49,30,121,42,5,10,8,2,14,60,26,23,26,89,38,15,13,7,47,23,7,7,3,17,50,13,121,7,0,0,2,7,8,18,113,7,0,0,0,25,121,70,4,1,1,9,8,53,121,32,4,1,0,1,1,82,121,17,35,15,22,9,17,25,8,7,11,3,2,2,23,90,91,15,17,3,0,0,0,13,121,44,41,9,0,0,0,24,56,20
62,64,2,0,6,10,40,16,24,8,12,17,7,23,117,3,0,0,2,7,58,36,71,11,0,0,0,16,54,51,17,122,46,0,0,2,79,13,13,3,2,2,29,100,122,70,119,5,0,0,0,30,17,66,122,29,6,12,9,2,28,84,23,31,47,76,29,2,122,37,18,3,1,0,1,18,122,22,4,0,1,8,8,62,14,7,27,21,30,87,32,18,1,1,35,54,37,120,53,1,52,20,34,5,0,0,1,26,122,13,5,1,0,0,1,98,58,13,41,16,5,5,3,27,0,1,70,78,16,3,1,0
65,233,2,0,5,1,0,0,6,11,4,1,95,2,0,0,0,0,0,37,132,7,0,0,0,0,23,132,6,1,0,0,0,28,85,36,9,2,1,1,3,2,3,6,85,16,6,0,0,0,5,19,132,32,1,2,5,2,5,58,19,17,1,3,22,17,15,13,15,30,6,2,1,0,0,3,45,132,42,0,0,0,0,1,91,132,83,4,0,1,3,29,27,71,60,4,4,3,4,8,62,21,0,0,0,0,0,5,132,103,4,0,0,0,0,5,122,132,132,27,0,0,0,2,5,72,132,36,0,0,0,0
70,33,2,0,5,4,1,1,9,10,6,13,15,3,0,10,148,38,2,1,148,41,0,2,43,4,0,10,94,19,1,0,1,0,0,6,2,6,3,8,22,15,5,1,42,5,0,10,148,37,2,0,148,99,0,1,35,3,2,18,52,56,10,4,9,1,9,20,2,2,8,25,28,13,1,1,44,0,3,40,148,34,0,6,148,7,0,4,30,3,12,112,39,8,0,1,4,1,41,92,1,0,0,0,30,26,7,13,24,3,0,0,148,56,0,5,148,24,0,0,19,6,0,46,71,13,0,0,0,0,1,29
70,85,2,0,48,33,33,2,3,27,25,53,42,4,27,45,14,5,10,101,3,4,33,61,67,32,3,3,4,4,7,7,35,50,13,2,36,11,30,32,4,23,22,21,127,45,10,20,18,4,5,65,13,11,11,88,127,54,6,6,6,1,10,28,32,39,10,7,20,55,80,45,0,0,0,8,127,67,54,35,8,2,0,30,24,19,56,127,66,18,13,12,1,0,69,127,30,34,22,2,14,14,39,15,13,25,17,19,19,47,29,5,9,30,45,89,4,15,9,8,64,127,61,14,0,0,8,28,18,127,127,1
