8,19,2,1,1,0,0,0,116,38,0,0,84,30,0,0,12,11,2,19,81,62,0,0,1,2,1,10,86,68,0,0,2,3,4,2,9,0,0,0,132,31,0,2,132,74,0,0,17,8,1,19,79,76,0,0,6,25,3,9,132,132,0,0,1,3,1,3,9,0,0,0,64,40,1,6,132,3,0,0,8,11,9,103,132,54,0,0,1,22,23,54,132,125,0,0,0,0,0,83,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,14,71,21,0,0,0,0,2,14,121,61,0,0,0,0,0,21
8,217,2,0,18,11,48,79,10,0,1,27,17,5,7,8,43,33,10,22,12,2,20,32,39,24,21,86,32,2,25,33,1,0,12,119,0,1,31,96,68,19,28,1,29,7,13,49,119,56,20,20,119,68,119,99,9,8,10,45,17,11,89,119,0,0,8,77,10,25,16,14,30,19,54,13,15,37,119,94,50,5,2,4,119,116,81,19,1,0,0,25,60,10,24,29,0,0,0,4,4,65,104,16,2,0,0,4,0,16,114,45,1,0,0,0,16,11,20,22,1,0,0,11,3,0,0,0,0,0,0,1
9,25,2,1,77,13,0,0,0,0,0,26,54,17,0,0,4,4,0,3,142,78,0,0,1,1,0,1,142,66,0,0,0,0,0,10,141,19,0,0,3,1,0,22,82,15,0,0,14,18,3,10,142,94,0,0,0,1,2,43,125,60,0,0,0,0,2,77,66,0,0,0,8,4,8,108,97,2,0,0,4,18,29,60,142,8,0,0,0,0,6,105,142,12,0,0,0,0,6,142,5,0,0,0,1,0,1,19,26,0,0,0,0,0,7,20,70,4,0,0,0,0,0,13,72,18,0,0,0,0,0,6
25,215,2,0,32,56,31,11,18,18,6,19,84,74,36,52,4,4,5,32,44,51,37,71,8,4,14,20,42,27,19,56,116,7,3,19,51,12,5,10,75,28,18,37,123,88,16,24,13,5,7,83,37,38,28,107,107,10,8,15,11,14,19,33,20,12,49,35,44,20,13,62,36,4,9,10,123,37,4,4,6,7,68,123,13,5,2,23,106,37,99,97,1,7,24,43,55,25,38,11,18,10,10,68,50,3,6,31,12,7,7,16,35,27,54,34,64,2,1,5,26,20,68,123,32,7,13,21,25,12,13,31
30,14,2,0,19,1,0,77,67,0,0,8,124,32,0,2,1,0,0,20,98,16,0,0,2,1,1,39,90,0,0,0,0,0,3,124,18,8,1,124,124,0,0,0,124,80,2,13,12,0,1,16,59,25,2,13,50,11,5,34,49,0,0,0,3,2,8,99,9,1,0,115,124,0,0,2,115,9,0,27,38,1,13,124,28,2,0,3,24,25,47,85,42,0,0,0,4,10,7,44,0,0,0,68,124,0,0,0,7,0,1,54,68,1,8,36,13,0,0,0,2,2,35,110,57,0,0,1,2,1,3,44
38,41,2,1,80,231,42,0,0,0,0,0,8,231,98,0,0,0,0,0,4,147,50,0,0,0,0,0,17,38,3,0,0,0,1,1,121,231,5,0,0,0,0,2,59,117,2,0,0,0,0,8,13,44,6,0,0,2,5,4,7,7,2,1,1,1,1,3,31,66,5,0,0,0,0,17,78,4,0,0,0,0,4,34,23,8,0,0,0,5,19,17,21,7,2,0,0,0,1,7,18,16,2,0,0,0,0,8,66,8,0,0,0,0,0,4,33,16,0,0,0,0,1,2,14,5,0,0,0,0,0,6
46,214,2,0,6,0,0,3,12,17,105,98,26,2,7,22,27,11,17,105,17,7,3,21,17,17,48,74,8,2,3,69,90,18,43,62,33,21,22,57,98,24,31,59,117,56,14,42,18,3,10,117,24,4,7,112,99,17,16,18,21,2,7,18,28,17,20,61,13,30,69,61,26,3,0,1,117,64,20,10,7,4,14,75,36,11,18,86,72,14,17,31,8,6,12,64,46,20,8,7,1,3,87,70,16,9,1,0,22,1,46,45,12,7,13,49,61,15,20,45,7,1,20,117,16,5,20,117,24,4,3,18
48,111,2,0,0,0,0,16,132,132,5,0,2,0,1,11,42,53,19,8,132,6,0,4,16,18,1,10,98,4,0,0,0,0,0,20,0,0,0,2,132,132,4,0,15,1,2,4,33,101,13,4,132,23,0,0,3,20,4,19,112,23,0,0,2,3,0,16,0,0,6,33,132,39,0,0,17,7,33,29,33,26,2,1,132,24,6,3,2,2,0,37,84,10,1,1,13,2,0,84,0,0,5,118,120,17,1,0,10,2,12,43,49,2,0,1,132,25,4,6,10,0,0,5,55,22,6,0,5,3,7,18
52,168,2,0,3,22,54,29,23,39,5,2,1,7,16,28,19,25,34,5,1,15,38,37,0,0,11,11,15,53,24,10,2,0,0,1,8,5,6,8,18,119,76,21,13,4,20,36,17,84,109,35,119,52,27,5,0,2,35,81,17,40,58,28,4,2,3,2,39,6,13,8,1,10,64,119,15,15,99,87,7,7,98,86,119,57,49,18,0,2,93,76,19,9,16,23,8,56,99,37,2,1,25,12,0,0,22,43,0,0,6,14,3,1,119,69,3,2,2,2,1,1,119,73,0,1,1,0,0,55,119,41
56,103,2,0,8,5,0,7,16,4,14,8,88,17,0,0,0,1,6,28,144,42,0,0,0,0,0,49,144,21,0,0,0,0,0,36,18,25,2,22,42,0,1,1,104,38,2,0,0,1,2,14,144,96,2,0,0,0,0,22,124,81,6,0,0,0,0,25,20,12,2,28,50,0,1,5,76,30,15,2,0,0,4,22,144,36,1,0,0,0,0,144,81,29,3,0,0,0,0,107,5,0,0,24,86,5,7,11,50,5,0,0,3,2,16,56,144,37,0,0,0,0,0,67,118,62,5,3,2,0,1,50
