4,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,35,15,29,76,0,0,0,0,4,17,45,211,13,0,0,0,0,0,3,41,2,0,0,5,0,0,0,45,6,1,5,47,46,6,21,211,8,0,0,0,1,7,47,211,25,0,0,0,0,0,14,96,3,0,1,12,0,0,4,21,16,10,32,20,8,0,4,178,27,3,0,0,0,0,13,211,10,0,0,0,0,0,89,84,0,0,1,6,0,0,26
7,119,2,0,19,1,1,24,51,23,20,129,0,20,1,7,49,96,14,5,3,129,3,0,1,67,19,1,2,129,12,2,2,48,7,0,51,2,1,0,6,31,73,129,88,115,1,0,13,74,41,43,34,129,0,0,0,65,57,8,3,24,0,0,1,129,55,1,43,25,18,5,1,0,15,62,129,22,2,0,1,18,24,115,22,6,0,0,5,129,60,23,0,0,0,0,0,23,21,0,9,55,111,18,1,0,0,0,71,31,39,14,1,4,3,23,5,0,0,0,3,14,3,8,0,0,0,0,0,0,0,0
9,59,2,0,0,0,1,9,8,2,0,0,0,0,0,0,11,32,7,7,13,0,0,0,1,10,16,45,143,1,0,0,0,1,3,7,0,0,2,52,87,13,2,1,12,2,0,4,92,82,7,10,126,5,0,1,12,17,12,68,177,3,0,0,0,0,3,22,0,0,2,43,145,48,2,0,8,9,16,79,58,22,1,1,103,39,11,12,8,3,0,15,177,11,1,0,0,0,0,59,0,0,1,5,15,53,119,4,7,1,2,18,21,58,78,6,104,15,1,2,7,18,6,21,177,36,0,0,0,0,0,12
9,59,2,0,0,0,0,52,139,6,0,0,27,45,17,31,40,2,2,8,21,55,49,0,0,0,14,23,114,80,18,0,0,0,2,20,0,0,0,139,139,3,1,0,12,1,2,31,72,19,17,18,69,8,0,1,6,4,30,66,103,10,0,0,1,1,4,123,0,0,1,139,139,0,0,0,9,4,15,105,96,3,0,1,125,33,12,23,12,1,0,5,32,7,2,1,0,0,1,30,0,0,1,134,139,0,0,0,0,8,24,61,42,0,0,0,12,19,16,15,0,0,0,0,2,2,0,0,0,0,0,0
10,52,2,0,6,0,0,0,10,29,10,18,46,0,0,0,0,3,13,38,184,16,0,0,0,0,1,2,51,4,0,0,2,0,0,0,32,7,2,7,35,31,1,8,154,10,0,0,0,0,2,27,184,32,0,0,0,0,0,10,109,6,0,0,6,0,0,4,16,13,8,31,18,9,1,4,133,30,3,0,0,0,0,9,184,18,0,0,0,0,0,67,116,1,0,0,3,0,0,31,26,6,0,1,7,28,22,8,128,28,0,0,0,0,0,5,184,58,0,0,0,0,0,7,112,16,0,1,1,0,0,3
12,250,2,1,176,0,0,0,4,4,1,95,3,0,0,0,48,18,1,3,34,6,0,0,7,2,0,13,10,1,0,0,0,0,0,4,176,0,0,0,2,4,1,176,18,0,0,0,33,29,2,11,60,17,0,0,3,3,0,1,7,4,0,0,0,0,0,0,176,0,0,0,0,2,4,176,46,0,0,0,4,22,16,42,91,3,0,0,0,1,0,4,8,0,0,0,0,0,0,0,176,0,0,0,0,0,1,170,72,0,0,0,0,0,6,59,63,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0
16,143,2,0,34,8,0,0,104,27,9,10,117,42,2,0,86,14,0,0,30,20,11,8,54,29,2,0,2,2,1,9,61,27,4,0,69,2,0,0,87,30,22,55,117,19,0,5,75,19,0,1,40,6,0,58,89,50,8,2,17,10,7,30,24,18,12,8,117,14,0,0,92,25,1,6,117,2,0,1,52,25,30,53,22,1,0,44,45,61,90,12,34,2,1,24,37,50,45,16,88,10,0,0,108,32,3,3,19,0,0,0,48,40,89,72,1,0,0,0,14,117,117,10,100,4,0,0,4,48,105,33
22,98,2,2,9,0,0,0,123,24,0,1,123,11,0,0,2,1,0,7,54,7,2,7,16,11,1,4,7,4,2,16,114,3,0,0,14,2,0,1,123,15,0,1,123,15,0,0,2,1,1,7,60,1,0,0,15,19,3,9,14,0,0,0,123,40,2,8,11,4,53,80,123,9,0,3,123,50,41,9,2,0,0,11,33,9,13,20,25,15,6,6,1,4,5,18,110,58,8,6,0,3,108,114,11,39,68,5,29,79,123,21,0,3,22,29,8,28,123,95,8,0,0,1,1,9,58,110,32,4,0,0
23,148,2,0,6,5,6,1,0,1,25,38,98,82,13,0,0,0,6,35,43,53,114,23,0,0,12,22,1,1,84,50,0,0,28,35,25,6,24,20,6,4,26,52,129,32,2,0,0,0,5,66,120,19,20,6,0,16,49,30,7,0,48,37,0,15,70,31,13,25,129,129,0,0,0,1,129,60,119,46,0,0,8,38,39,13,18,5,1,29,58,41,24,5,7,3,1,18,43,41,4,11,101,82,1,3,4,3,2,6,129,129,3,3,3,2,8,12,75,87,7,6,2,3,1,1,11,48,10,12,22,15
25,107,2,0,0,5,27,77,169,42,3,0,27,2,0,2,60,39,30,35,15,4,2,0,0,0,38,33,2,0,0,3,23,23,26,6,6,7,5,17,169,93,1,1,151,15,0,0,91,36,3,13,43,17,6,8,3,0,0,1,6,3,1,10,43,0,0,0,9,0,0,0,169,169,47,3,169,2,0,0,58,20,0,27,56,4,0,4,10,1,0,10,6,4,1,10,39,0,0,0,5,2,11,8,18,123,45,1,123,12,4,0,3,9,0,32,48,0,0,0,1,3,2,28,4,0,0,2,25,3,2,6
25,249,2,1,195,190,0,0,19,9,0,3,61,28,0,0,12,19,1,0,15,0,0,0,9,19,4,12,3,0,0,0,1,4,1,2,195,175,0,0,0,7,3,10,28,9,0,0,19,82,6,4,59,1,0,0,5,23,5,18,7,0,0,2,1,1,0,1,195,126,0,0,2,26,5,5,19,15,0,0,14,82,3,2,80,21,0,0,1,5,0,2,5,0,0,0,0,0,0,0,149,43,0,0,0,21,16,11,24,58,2,0,1,16,3,0,9,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,249,2,0,0,0,0,2,18,2,0,0,19,6,0,13,61,4,0,0,42,14,5,147,79,0,0,0,9,9,7,200,200,0,0,5,0,0,0,7,11,1,0,0,24,1,0,46,48,3,0,1,103,9,3,32,16,0,0,4,5,5,6,200,200,0,0,0,0,0,0,5,2,0,0,0,6,2,6,73,11,0,0,0,75,9,8,25,2,0,0,10,12,0,0,143,114,0,0,4,0,0,0,0,0,0,0,0,2,1,2,12,0,0,1,1,18,4,10,18,1,0,0,5,16,1,1,30,21,0,0,7
26,178,2,0,6,1,0,0,0,66,40,14,15,10,0,0,0,27,53,18,23,59,18,2,1,19,7,8,0,44,107,43,4,3,0,0,0,0,1,3,30,44,34,5,38,15,11,2,1,22,71,55,126,79,5,0,0,0,8,69,25,92,44,2,2,15,15,10,16,37,6,5,19,54,5,2,44,126,76,2,5,13,4,5,117,99,33,0,8,29,50,55,95,126,3,0,0,12,39,42,8,70,76,44,12,11,1,0,28,126,19,1,5,46,36,0,13,126,53,0,7,44,14,2,36,126,7,0,0,121,28,2
