6,94,2,0,1,0,0,0,1,0,0,0,7,2,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,36,64,55,59,190,91,0,0,17,30,8,33,138,46,2,1,0,0,0,6,2,3,3,1,0,0,0,1,28,1,0,19,27,30,57,35,190,23,0,0,0,9,8,134,190,16,4,3,0,0,0,26,1,6,6,4,1,0,0,0,23,5,1,33,45,6,0,0,190,56,0,0,0,0,0,3,190,26,1,2,0,0,0,0,2,2,3,3,1,0,0,0
21,246,2,0,20,0,0,0,0,4,17,27,162,0,0,0,0,0,3,62,85,0,0,38,122,11,1,21,0,0,0,40,70,4,0,0,36,0,0,0,0,23,15,18,162,7,0,0,0,3,4,32,96,1,0,15,60,88,14,19,0,0,0,24,96,63,0,0,63,3,0,0,4,17,3,4,162,21,0,1,1,0,0,4,85,4,3,49,78,16,0,1,0,0,28,104,162,31,0,0,48,0,0,0,7,9,1,13,162,8,0,0,0,0,0,28,77,9,7,33,31,0,0,2,2,7,48,72,31,0,0,0
24,242,2,0,12,0,0,0,0,0,4,43,53,0,0,0,0,6,23,37,184,0,0,0,0,0,1,62,74,0,0,25,124,8,0,14,6,0,0,0,0,6,11,31,83,0,0,0,0,25,31,36,184,10,0,0,0,1,4,48,85,0,0,20,66,70,14,23,5,1,0,0,1,16,7,13,141,10,0,0,1,28,9,9,184,31,0,1,3,2,1,5,56,2,0,27,70,50,5,3,5,0,0,0,9,8,1,10,138,6,0,0,6,7,1,14,184,28,0,1,1,0,0,7,46,6,6,41,50,0,0,0
33,178,2,0,27,27,8,3,1,0,0,8,32,17,30,9,0,0,17,73,19,16,25,4,0,0,88,154,13,6,1,0,0,0,144,154,45,4,2,2,2,9,34,25,148,45,29,4,0,0,2,23,21,71,98,8,0,0,6,26,19,33,25,2,4,2,13,104,102,21,0,0,0,0,11,26,120,27,3,1,0,1,16,66,16,9,7,0,0,1,43,133,11,2,3,7,12,2,9,41,45,7,9,5,0,0,7,87,24,9,3,2,1,19,89,72,7,0,0,0,1,14,100,102,22,0,0,1,1,0,35,118
33,178,2,0,38,21,2,0,0,0,3,47,22,50,7,3,4,3,8,24,33,49,22,21,7,0,0,4,146,4,1,6,2,0,0,141,36,115,29,0,0,0,0,2,45,146,36,2,0,0,0,6,16,62,61,91,15,0,0,1,146,23,21,24,4,0,0,81,93,44,14,3,2,1,12,65,114,33,10,3,2,1,7,45,63,13,42,52,2,1,0,22,146,30,41,30,1,1,0,21,26,3,8,4,0,0,13,105,146,12,0,0,0,0,6,79,66,16,0,1,6,10,1,13,90,4,1,2,5,11,4,18
40,249,2,0,56,3,0,0,0,0,0,29,67,2,0,0,2,14,12,22,194,12,0,0,0,1,2,17,8,0,0,0,0,0,0,0,90,5,0,0,1,4,6,30,102,3,0,0,21,45,12,26,194,7,0,0,0,3,2,41,46,0,0,0,0,0,0,2,50,2,0,0,0,2,6,59,117,18,1,5,13,15,9,17,194,49,0,0,7,5,1,9,50,2,0,0,16,13,2,4,27,4,0,0,0,0,3,42,125,5,0,0,0,5,23,38,194,23,0,1,35,8,1,9,26,1,0,16,147,34,0,1
44,50,2,1,110,44,0,0,0,0,0,25,115,83,0,0,0,0,0,13,115,95,1,0,0,0,0,19,68,49,4,0,0,0,1,14,115,40,9,0,0,0,0,40,115,43,0,0,0,0,0,65,115,52,0,0,0,0,0,100,51,34,1,0,0,0,13,39,93,96,28,0,0,0,0,11,115,93,10,0,0,0,0,20,115,56,0,0,0,0,2,59,115,25,0,0,0,0,1,37,115,25,1,0,0,0,0,25,96,54,2,0,0,0,0,17,83,42,0,0,0,0,1,24,115,12,0,0,0,0,1,13
48,205,2,0,8,18,0,0,0,0,0,0,4,48,27,0,0,0,0,0,1,38,102,3,0,0,0,0,0,60,126,8,0,0,0,0,36,17,1,0,0,0,0,1,147,147,73,0,0,0,0,7,22,127,147,7,2,0,0,2,1,87,147,18,10,1,1,4,40,11,12,0,0,0,0,3,147,42,6,0,0,0,0,88,84,22,40,12,13,0,11,105,4,1,9,35,53,1,4,8,22,25,11,0,0,0,0,0,147,27,3,0,0,0,0,37,51,9,8,4,1,0,13,136,3,0,1,8,24,3,8,48
57,122,2,0,103,4,0,0,0,0,3,22,138,13,0,0,0,0,6,96,80,27,4,0,10,17,11,44,42,36,1,0,1,1,1,5,89,6,0,0,0,0,2,37,138,121,2,1,0,0,1,32,111,73,19,19,5,0,0,9,57,15,1,0,3,1,1,1,61,5,0,0,0,0,5,51,138,19,0,0,0,0,0,138,120,31,27,16,4,7,3,64,14,20,7,1,9,20,21,4,35,27,1,1,0,0,0,7,138,13,0,0,0,0,0,94,138,1,1,0,14,48,10,106,20,0,0,0,17,76,54,48
62,119,2,0,65,2,0,0,1,4,16,24,132,46,0,0,0,0,0,17,132,61,0,0,5,15,4,34,25,12,1,0,12,37,28,21,115,3,0,0,5,0,0,8,132,5,0,0,0,0,12,81,132,21,1,0,3,6,9,128,56,41,5,0,8,9,6,17,75,4,0,2,6,0,0,16,132,33,0,0,0,0,4,49,132,132,9,8,1,0,0,19,72,27,13,11,3,0,0,3,14,2,0,2,9,0,5,19,132,6,0,0,0,0,2,86,132,16,4,5,1,0,0,130,29,24,20,8,2,8,4,12
63,201,2,0,76,30,106,24,22,0,3,41,12,15,94,40,79,6,3,13,34,17,32,141,30,1,1,15,0,0,57,141,19,0,0,0,70,7,5,4,18,3,8,141,28,7,2,21,119,10,6,30,130,28,20,42,10,0,1,16,10,5,131,141,1,0,5,9,69,6,11,32,20,2,4,110,49,27,9,7,27,6,2,85,53,67,10,2,4,13,9,14,9,3,5,10,5,26,46,38,69,13,2,15,16,2,5,61,67,4,1,11,4,0,1,112,17,6,0,0,1,37,21,34,0,0,0,0,5,43,27,12
70,124,2,0,26,9,4,2,8,25,29,20,148,23,0,0,4,10,4,21,138,14,1,5,2,1,2,6,1,1,1,19,24,0,1,1,67,25,0,0,0,9,27,24,148,110,0,0,1,4,2,18,125,24,0,1,13,49,44,28,19,1,0,9,8,4,17,37,148,7,0,0,0,0,5,45,148,17,0,0,2,5,9,148,90,29,4,2,32,42,20,67,61,32,1,0,2,1,3,19,83,0,0,0,0,0,5,36,148,41,0,0,0,0,7,78,123,49,12,9,1,0,3,30,51,9,1,1,2,0,1,5
73,223,2,0,4,10,36,11,1,1,0,1,56,28,15,5,0,0,0,1,131,131,1,0,0,0,0,3,80,56,4,6,11,4,1,13,25,42,117,37,0,0,0,11,90,26,79,131,2,0,0,3,131,126,9,9,0,0,0,31,28,47,8,11,30,3,2,10,105,12,6,12,1,0,1,45,88,27,74,131,1,0,0,13,131,35,41,60,0,0,0,41,46,1,1,4,9,14,11,21,91,13,2,9,3,0,0,8,131,20,17,46,2,0,0,22,70,20,24,100,7,0,0,3,42,9,7,13,6,4,0,2
83,169,2,0,18,3,5,27,11,1,0,4,61,7,1,2,3,2,1,31,17,1,0,2,4,4,1,23,69,0,0,0,0,0,0,148,16,3,9,166,48,4,0,0,102,35,5,13,5,1,0,6,16,8,4,32,20,0,0,12,32,1,0,1,1,0,3,64,5,1,9,166,166,0,0,0,85,10,11,92,20,0,0,21,35,8,8,70,16,0,0,12,21,21,7,22,3,0,0,7,0,0,1,166,166,0,0,0,26,9,6,166,70,0,0,3,66,24,9,44,11,0,0,3,2,4,5,39,21,1,1,2
112,194,2,1,16,7,4,47,76,2,1,1,17,40,96,74,13,1,1,2,37,119,70,14,3,0,1,2,7,56,17,37,45,1,0,1,46,26,13,119,78,0,0,0,119,108,118,20,2,1,0,9,13,119,119,22,19,11,3,4,0,12,5,72,119,23,1,1,29,15,6,37,90,19,0,1,119,41,8,8,5,7,10,31,26,4,5,6,11,60,45,32,2,1,7,39,119,60,30,13,11,11,18,22,27,3,0,0,54,28,9,3,6,8,6,7,7,2,2,14,60,101,44,6,50,24,16,15,18,60,80,29
