5,214,2,0,12,0,0,16,44,2,31,96,87,44,25,98,124,15,3,18,149,61,51,78,10,0,0,8,88,16,13,36,6,0,0,17,149,6,0,3,7,1,59,149,94,22,13,49,38,1,1,48,149,20,4,29,12,0,0,19,28,6,3,43,30,2,6,15,149,149,9,0,0,0,1,66,118,36,5,26,5,0,0,11,83,8,1,8,2,0,0,3,9,0,0,14,11,0,0,0,47,25,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,38,2,0,0,0,0,0,0,37,48,4,20,0,0,0,2,52,116,76,17,11,3,1,14,84,28,19,116,18,0,0,0,3,3,70,33,20,0,0,0,97,110,27,116,59,0,0,0,13,43,77,49,9,0,1,6,47,31,29,90,0,0,0,1,10,15,114,93,10,0,0,0,1,11,116,116,23,0,0,0,6,19,116,18,2,3,8,2,71,62,31,72,0,0,1,0,8,14,116,66,0,0,0,0,0,0,116,116,1,0,0,0,0,0,116,33,2,7,28,2,1,0,32,38,14,8,11,0,0,0,26
13,99,2,0,0,0,0,0,11,13,1,0,1,3,0,0,7,7,4,1,4,1,0,0,0,0,2,3,16,0,0,0,0,0,0,7,0,0,0,0,2,33,21,1,1,0,0,0,1,8,24,5,11,1,0,0,0,0,8,16,11,1,0,0,0,0,1,7,2,0,0,0,0,6,162,215,10,6,0,0,0,3,9,38,25,7,0,0,0,0,0,8,9,3,0,0,0,0,0,7,191,0,0,0,0,0,165,215,161,4,0,0,0,0,1,215,7,1,0,0,0,0,0,9,8,0,0,0,0,0,0,11
13,99,2,0,255,255,5,0,0,0,0,39,151,47,0,0,0,0,2,39,6,0,0,0,0,0,18,41,0,0,0,0,0,1,22,8,124,255,72,2,0,0,0,0,28,33,7,3,0,0,0,9,28,5,1,0,0,0,1,15,5,1,4,3,0,0,3,4,1,39,21,3,0,0,0,0,2,14,31,4,0,0,0,0,12,22,15,0,0,0,0,0,2,8,8,0,0,0,0,0,1,17,5,0,0,0,0,0,2,20,9,0,0,0,0,0,2,9,11,1,0,0,0,0,3,18,8,0,0,0,0,0
17,220,2,0,0,0,0,13,50,10,8,6,17,1,0,118,116,5,9,17,118,5,4,44,35,0,0,102,82,0,0,0,0,0,0,42,3,0,0,13,118,45,16,15,84,9,27,66,62,26,24,79,118,46,111,92,22,0,0,30,118,8,3,2,0,0,0,59,4,4,8,91,115,6,3,12,118,66,34,56,30,4,0,22,96,22,49,85,9,0,0,6,68,10,7,26,3,0,1,22,20,0,3,24,18,1,6,94,62,23,13,27,11,0,0,11,82,3,1,23,5,0,0,23,8,2,2,31,15,1,4,7
17,81,2,0,11,1,0,0,0,17,117,74,66,0,0,0,0,2,45,123,63,3,0,0,0,0,20,123,112,9,0,0,0,0,2,77,43,24,3,3,0,0,8,45,123,50,0,0,0,0,4,74,123,61,0,0,0,0,2,54,123,23,0,0,0,0,2,77,73,42,0,0,0,0,0,15,123,26,0,0,0,0,0,55,123,6,0,0,0,0,0,77,56,11,0,0,0,0,8,106,33,33,6,0,0,0,0,13,120,39,2,0,0,0,0,28,108,2,0,0,0,0,1,67,62,11,0,0,0,0,3,86
27,71,2,0,50,106,0,0,0,0,0,0,63,110,17,0,0,0,0,1,70,118,13,0,0,0,0,0,31,104,18,0,0,0,0,0,84,67,0,0,0,0,0,3,113,51,12,0,0,0,0,14,118,40,2,0,0,0,0,32,70,49,3,0,0,0,0,7,118,54,1,0,0,0,0,9,65,104,70,0,0,0,0,4,118,89,30,0,0,0,0,19,89,118,2,0,0,0,0,6,118,29,1,0,0,0,0,19,104,57,8,0,0,0,0,25,86,116,6,0,0,0,0,0,109,55,0,0,0,0,0,0
31,61,2,0,111,50,0,0,0,0,0,27,105,30,1,0,0,0,0,17,125,12,0,0,0,0,0,11,125,8,0,0,0,0,0,11,90,37,8,0,0,0,0,74,125,41,0,0,0,0,0,67,125,51,0,0,0,0,0,31,125,5,0,0,0,0,0,68,85,51,10,0,0,0,0,44,125,38,1,0,0,0,0,29,125,10,0,0,0,0,0,39,125,9,0,0,0,0,2,37,125,30,0,0,0,0,0,35,124,40,0,0,0,0,0,15,100,2,0,0,0,0,8,32,77,4,0,0,0,0,9,83
33,73,2,0,75,83,1,0,0,0,0,1,105,52,1,0,0,0,0,9,121,31,2,0,0,0,0,44,89,29,1,0,0,0,0,22,102,26,0,0,0,0,0,16,121,69,11,0,0,0,0,19,100,92,45,0,0,0,0,26,121,76,1,0,0,0,0,22,82,17,2,1,0,1,2,14,121,35,2,0,0,0,1,73,121,92,8,0,0,0,0,33,121,60,0,0,0,0,0,3,60,41,4,0,0,0,0,0,121,90,1,0,0,0,0,4,121,92,1,0,0,0,0,7,98,38,1,0,0,0,0,2
37,212,2,0,153,15,7,19,47,5,0,72,129,48,11,13,6,0,0,3,21,5,0,4,77,6,0,0,0,0,0,17,61,2,0,0,153,50,2,13,74,1,0,10,153,24,1,6,9,0,0,5,23,3,0,9,97,8,0,1,0,0,1,30,39,3,1,0,153,153,17,21,53,2,0,7,141,7,1,4,23,2,0,17,24,0,0,12,95,13,1,4,0,0,0,10,22,8,6,1,153,55,3,8,46,7,0,18,105,5,0,4,36,2,0,3,22,1,0,10,69,4,0,0,0,0,0,5,35,16,2,2
43,181,2,0,0,0,0,40,107,0,0,0,60,22,2,18,26,0,0,33,134,53,7,29,4,1,0,32,0,2,2,54,40,2,0,0,0,0,0,123,80,0,0,0,75,11,0,75,60,0,2,44,141,40,7,39,12,0,0,69,14,2,4,104,102,1,0,0,0,0,0,71,89,0,0,0,65,28,4,100,105,0,0,4,141,72,2,13,14,1,0,13,28,2,3,110,73,1,0,1,0,0,0,27,64,0,0,0,51,8,2,52,88,0,0,1,141,19,1,7,6,1,0,11,25,3,4,27,41,3,1,3
48,129,2,0,7,1,0,0,0,1,3,4,87,25,0,0,0,0,0,10,171,150,0,0,0,0,0,1,93,39,0,0,0,0,0,0,9,6,2,0,0,0,0,1,171,17,0,0,0,0,0,8,171,55,0,0,0,0,0,18,86,12,0,0,0,0,0,3,8,5,1,0,0,0,0,0,171,15,0,0,0,0,0,7,171,11,0,0,0,0,0,31,86,0,0,0,0,0,0,11,4,31,1,0,0,0,0,0,81,73,3,0,0,0,0,6,171,68,0,0,0,0,0,33,72,3,0,0,0,0,0,10
57,107,2,0,160,160,0,0,0,0,0,0,160,114,0,0,0,0,7,13,13,5,2,2,3,4,15,18,16,15,4,1,3,3,1,2,160,160,0,0,0,0,0,1,117,54,5,3,0,0,17,38,54,4,1,0,0,0,9,41,35,13,1,0,0,0,0,6,160,160,4,0,0,0,0,0,28,41,41,17,0,0,1,3,46,22,11,1,0,0,0,16,51,4,0,0,0,0,0,19,133,105,0,0,0,0,0,2,13,7,6,3,1,3,8,4,14,19,3,0,0,1,2,2,42,18,0,0,0,0,0,1
57,129,2,0,27,1,0,0,0,0,0,6,143,0,0,0,0,0,0,79,143,0,0,0,0,0,0,83,26,0,0,0,0,0,0,19,20,13,0,0,0,0,0,2,143,21,0,0,0,0,0,74,143,12,0,0,0,0,0,143,50,0,0,0,0,0,0,29,21,50,1,0,0,0,0,0,134,138,2,0,0,0,0,5,143,143,0,0,0,0,0,16,55,6,0,0,0,0,0,16,39,23,0,0,0,0,1,7,143,41,0,0,0,0,1,14,143,46,0,0,0,0,0,1,21,4,0,0,0,0,0,7
66,36,2,0,26,20,9,11,5,2,3,12,44,4,4,9,3,1,4,110,98,0,0,0,0,0,1,126,54,0,0,0,0,0,0,126,50,31,15,32,1,0,0,17,33,6,10,78,8,0,0,20,126,12,1,3,0,0,0,102,126,2,0,0,0,0,0,122,101,3,1,5,0,0,4,73,23,11,10,70,15,4,17,11,126,44,7,11,1,0,1,4,126,37,0,0,0,0,0,5,40,0,0,0,0,0,42,126,9,0,0,1,2,3,89,75,101,9,0,0,0,0,8,76,126,40,0,0,0,0,1,72
69,103,2,0,38,29,18,0,0,7,25,37,37,20,5,0,0,0,12,52,47,2,0,0,0,0,7,66,48,3,0,0,0,0,1,97,155,32,19,0,0,1,2,117,18,18,11,2,6,19,7,16,102,23,0,0,0,1,2,23,95,58,0,0,0,0,0,14,155,0,0,0,0,1,4,155,35,5,3,6,2,9,17,29,150,28,1,0,0,0,1,17,122,19,0,0,0,0,0,15,155,0,0,0,0,0,1,155,60,0,0,0,0,0,13,56,106,0,0,0,0,0,0,55,84,1,0,0,0,0,1,38
74,77,2,0,30,0,0,0,0,0,12,112,99,0,0,0,0,0,2,105,116,10,0,0,0,0,0,98,98,17,0,0,0,0,0,39,98,25,0,0,0,0,1,56,117,12,0,0,0,0,0,87,117,11,0,0,0,0,0,104,117,17,0,0,0,0,1,47,111,33,0,0,0,0,0,8,117,63,0,0,0,0,0,8,117,75,0,0,0,0,0,25,105,5,0,0,0,0,1,80,80,8,0,0,0,0,2,49,117,17,0,0,0,0,0,43,88,9,0,0,0,0,11,69,65,0,0,0,0,0,3,64
